"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         281,      -2.522568723,     -0.4947391626,     -0.5869526911,       2.895388364
          0,           0,         282,       -2.53138609,     -0.5060631473,     -0.5935821186,       2.886774551
          0,           0,         283,      -2.540114373,     -0.5193364092,     -0.6015886727,       2.877995599
          0,           0,         284,       -2.54836505,     -0.5341934579,     -0.6098274869,       2.869658177
          0,           0,         285,      -2.556701972,     -0.5499875332,     -0.6182638363,        2.86137271
          0,           0,         286,      -2.565449202,      -0.566327526,     -0.6272039392,       2.852695122
          0,           0,         287,      -2.574127891,     -0.5836129933,     -0.6366872394,        2.84392646
          0,           0,         288,       -2.58234737,     -0.6020803038,     -0.6466404052,       2.835398015
          0,           0,         289,      -2.589793214,     -0.6211830101,     -0.6560797879,       2.827655709
          0,           0,         290,      -2.597160552,       -0.63992685,     -0.6650172516,       2.820197578
          0,           0,         291,      -2.604815496,     -0.6576214294,     -0.6737772894,        2.81243513
          0,           0,         292,      -2.612471796,     -0.6744244179,     -0.6824999223,       2.804423285
          0,           0,         293,      -2.619884834,      -0.690296275,     -0.6915355018,       2.796387837
          0,           0,         294,      -2.626823304,     -0.7043731496,     -0.7002544102,       2.788887741
          0,           0,         295,      -2.634188528,     -0.7157249726,     -0.7089824479,       2.781265411
          0,           0,         296,      -2.642234124,     -0.7239729156,     -0.7179022899,       2.773029626
          0,           0,         297,      -2.650401361,     -0.7299036215,     -0.7272259834,       2.764533412
          0,           0,         298,      -2.658303338,     -0.7339880033,     -0.7370128466,       2.756134337
          0,           0,         299,      -2.665643413,     -0.7359305852,     -0.7463739928,       2.748459821
          0,           0,         300,      -2.673349508,     -0.7357304059,     -0.7556780018,       2.740758148
          0,           0,         301,      -2.681566748,     -0.7338489078,     -0.7651877985,       2.732678276
          0,           0,         302,      -2.689730158,     -0.7315095937,     -0.7752511436,       2.724587628
          0,           0,         303,      -2.697578163,     -0.7293355634,     -0.7860130584,        2.71669489
          0,           0,         304,      -2.704922634,     -0.7269918568,     -0.7964619218,       2.709492994
          0,           0,         305,      -2.712630441,     -0.7243933537,     -0.8069152852,       2.702175451
          0,           0,         306,      -2.720906728,     -0.7218141786,     -0.8174644894,       2.694320751
          0,           0,         307,      -2.729328622,      -0.720142677,       -0.82827059,        2.68617355
          0,           0,         308,      -2.737740623,     -0.7198064973,     -0.8392788347,        2.67786632
          0,           0,         309,       -2.74593742,     -0.7203984995,     -0.8494288241,       2.669909825
          0,           0,         310,      -2.754789257,     -0.7216919266,      -0.858933041,       2.661470045
          0,           0,         311,      -2.764455212,     -0.7238156821,     -0.8679374499,       2.652221416
          0,           0,         312,      -2.774514298,     -0.7272592507,     -0.8765661467,       2.642396592
          0,           0,         313,      -2.784787599,     -0.7322277546,     -0.8849370135,       2.632145447
          0,           0,         314,      -2.795065291,     -0.7382511771,     -0.8923180119,       2.621943868
          0,           0,         315,      -2.806093291,     -0.7450319133,     -0.8991979714,       2.611135815
          0,           0,         316,      -2.817987809,     -0.7526291928,     -0.9058099737,       2.599475109
          0,           0,         317,      -2.830311732,     -0.7614024856,      -0.912313147,       2.587217964
          0,           0,         318,      -2.842775656,     -0.7714855888,     -0.9190499899,       2.574607673
          0,           0,         319,      -2.855053545,     -0.7824286125,     -0.9252940421,       2.562189007
          0,           0,         320,       -2.86776144,     -0.7939355713,     -0.9313533192,       2.549489027
          0,           0,         321,      -2.880923685,     -0.8060372929,     -0.9374269298,       2.536352616
          0,           0,         322,      -2.893985433,     -0.8190517143,     -0.9437711302,       2.523158409
          0,           0,         323,      -2.906591333,     -0.8330909727,     -0.9506000175,       2.510236346
          0,           0,         324,      -2.918328418,     -0.8477056417,     -0.9572453423,       2.498222649
          0,           0,         325,      -2.929697414,     -0.8625696738,     -0.9637710116,       2.486793086
          0,           0,         326,      -2.940693948,     -0.8776086297,     -0.9704022084,       2.475744877
          0,           0,         327,      -2.950729352,     -0.8930774614,     -0.9773245103,       2.465484761
          0,           0,         328,      -2.959450645,     -0.9089899802,     -0.9845961511,       2.456352639
          0,           0,         329,       -2.96696109,     -0.9250212226,     -0.9921818507,       2.448361418
          0,           0,         330,      -2.973381557,     -0.9407796441,     -0.9998614358,       2.441547331
          0,           0,         331,      -2.978844501,     -0.9560198671,      -1.007599718,       2.435818405
          0,           0,         332,      -2.983354584,     -0.9705804064,      -1.015346142,       2.431085136
          0,           0,         333,      -2.986933101,     -0.9843439568,      -1.023239262,       2.427264378
          0,           0,         334,      -2.989729975,     -0.9971259414,      -1.031286869,       2.424205773
