"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
133, 2.545700073240000e-01, 5.951657836311273e-02, 8.546206396211544e-01, 3.356387678864195e+02, 7.586305894425591e+00, 2.078136044784090e+05
134, 2.684499919410000e-01, 5.977765596976551e-02, 8.493727036477671e-01, 3.348741541042266e+02, 5.068310477042502e+00, 2.066780055542313e+05
135, 2.825500071050000e-01, 5.994005483718394e-02, 8.444982069856414e-01, 3.341256149619957e+02, 2.678702799742414e+00, 2.056212099148140e+05
136, 2.968699932100000e-01, 6.000550062925582e-02, 8.398404748269347e-01, 3.333776273867533e+02, 4.113447513691181e-01, 2.046099196923253e+05
137, 3.113999962810000e-01, 5.997565198183213e-02, 8.353544944262472e-01, 3.326420893762136e+02, -1.740069854079072e+00, 2.036362187672897e+05
138, 3.261100053790000e-01, 5.985254444802346e-02, 8.309036230327805e-01, 3.318646232108113e+02, -3.781559373726248e+00, 2.026665253347939e+05
139, 3.409900069240000e-01, 5.963847719943702e-02, 8.265510816269906e-01, 3.311040925799262e+02, -5.718587335265939e+00, 2.017198553181195e+05
140, 3.560400009160000e-01, 5.933561549045978e-02, 8.222767950656515e-01, 3.303342072046139e+02, -7.555237388313424e+00, 2.007890162038261e+05
141, 3.712300062180000e-01, 5.894684318665333e-02, 8.183321048199228e-01, 3.296068241498846e+02, -9.298220092961319e+00, 1.999295309642549e+05
142, 3.865399956700000e-01, 5.847520956655861e-02, 8.148220231524516e-01, 3.289254954807694e+02, -1.095277984536890e+01, 1.991623601191546e+05
143, 4.019699990750000e-01, 5.792324246601335e-02, 8.116343354937405e-01, 3.282972872600587e+02, -1.252366354487007e+01, 1.984659033827904e+05
144, 4.174999892710000e-01, 5.729416860686566e-02, 8.084789634790427e-01, 3.276587768547820e+02, -1.401361258919843e+01, 1.977753154276529e+05
145, 4.331099987030000e-01, 5.659141825851464e-02, 8.052662718396629e-01, 3.270097071096434e+02, -1.542600463033560e+01, 1.970727437262202e+05
146, 4.487800002100000e-01, 5.581859897363720e-02, 8.020225780647499e-01, 3.263271226780092e+02, -1.676389587267535e+01, 1.963606332196076e+05
147, 4.645099937920000e-01, 5.497835513414191e-02, 7.990811756145837e-01, 3.257369873930888e+02, -1.803685596443858e+01, 1.957193633001689e+05
148, 4.802699983120000e-01, 5.407492053959814e-02, 7.963209457490017e-01, 3.251027959064006e+02, -1.924249162889542e+01, 1.951089920404456e+05
149, 4.960500001910000e-01, 5.311153541819326e-02, 7.942453563086079e-01, 3.246836507327095e+02, -2.039981683288305e+01, 1.946590276872100e+05
150, 5.118399858470000e-01, 5.209138375948307e-02, 7.923262898877504e-01, 3.242058277020479e+02, -2.149617970529916e+01, 1.942331708520425e+05
151, 5.276100039480000e-01, 5.101897737545535e-02, 7.906482170919259e-01, 3.238510667054304e+02, -2.254775672775185e+01, 1.938693442784809e+05
152, 5.433599948880000e-01, 4.989683951066199e-02, 7.893895238376715e-01, 3.235951629393959e+02, -2.355630107540602e+01, 1.935998163204191e+05
153, 5.590599775310000e-01, 4.872955796694115e-02, 7.907264960557141e-01, 3.237960775992001e+02, -2.455405978263420e+01, 1.938954070499654e+05
154, 5.747100114820000e-01, 4.751950934859488e-02, 7.907665256960955e-01, 3.229062515414407e+02, -2.542531087043465e+01, 1.938072013350771e+05
155, 5.902799963950000e-01, 4.627132533375768e-02, 7.912908469435311e-01, 3.253912088884023e+02, -2.652844645711053e+01, 1.942117701727141e+05
156, 6.057599782940000e-01, 4.498807223669178e-02, 7.875040906156585e-01, 3.202968451627156e+02, -2.697070706275355e+01, 1.928745569136377e+05
157, 6.211299896240000e-01, 4.367359094194759e-02, 8.682689183062864e-01, 3.217937423428717e+02, -2.792549877623279e+01, 2.091565945652520e+05
158, 6.363800168040000e-01, 4.233084266562091e-02, 1.142638915859091e+00, 3.196192601042134e+02, -2.852985517594180e+01, 2.655331323671665e+05
159, 6.514999866490000e-01, 4.096270419333766e-02, 1.289320591617866e+00, 3.171336489819618e+02, -2.906743640570680e+01, 2.963307231668268e+05
160, 6.664699912070000e-01, 3.957289370556494e-02, 1.285338033782041e+00, 3.190234056261827e+02, -2.997930234190360e+01, 2.956245205072485e+05
161, 6.812700033190000e-01, 3.816515293304169e-02, 1.271847052949684e+00, 3.200535876257353e+02, -3.079389652299776e+01, 2.928419636990359e+05
162, 6.958900094030001e-01, 3.674225211597043e-02, 1.272628974134013e+00, 3.197852375015814e+02, -3.146401179681410e+01, 2.929931360015547e+05
163, 7.103199958800001e-01, 3.530689307158652e-02, 1.274849528253436e+00, 3.195140010784066e+02, -3.211303264636667e+01, 2.934491474840608e+05
